image_path,label,species,split,is_augmented
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_170.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_173.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_174.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_175.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_176.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_177.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_178.jpeg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_18.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_181.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_183.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_186.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_187.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_188.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_189.jpeg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_19.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_192.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_193.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_194.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_195.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_196.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_197.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_198.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_199.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_2.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_200.jpeg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_201.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_203.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_204.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_205.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_206.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_207.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_209.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_21.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_214.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_216.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_218.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_219.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_220.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_221.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_222.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_223.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_224.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_226.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_227.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_228.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_229.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_23.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_230.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_231.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_232.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_233.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_236.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_237.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_238.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_24.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_241.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_242.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_243.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_244.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_245.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_247.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_25.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_250.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_26.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_27.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_28.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_29.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_3.png,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_30.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_31.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_32.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_33.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_34.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_35.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_36.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_37.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_38.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_39.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_4.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_40.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_41.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_42.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_44.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_47.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_5.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_52.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_54.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_57.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_59.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_60.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_63.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_64.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_66.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_67.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_68.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_70.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_71.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_72.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_73.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_74.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_75.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_76.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_77.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_78.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_79.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_80.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_82.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_83.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_84.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_85.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_86.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_88.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_89.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_9.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_91.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_93.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_94.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_95.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_96.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_97.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_98.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_99.jpg,Bacterial diseases - Aeromoniasis,fish,train,False
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_0.jpg,Bacterial diseases - Aeromoniasis,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_1.jpg,Bacterial diseases - Aeromoniasis,fish,train,True
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial diseases - Aeromoniasis\Bacterial diseases - Aeromoniasis_aug_10.jpg,Bacterial diseases - Aeromoniasis,fish,train,True
