filepath,filename,file_ext,species,raw_label,dataset_origin,is_readable,detected_format,format_mismatch,md5_hash,dhash,is_exact_dup,is_near_dup,clean_label
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-104-img-2.jpg,Healthy-104-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,03104bd4a20cbeb0d0ae082f85baac8e,016b826efc3800c8,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-105-img-1.jpg,Healthy-105-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,a135246c4ea640c88244045993ced3bd,00000053f8e000d0,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-105-img-2.jpg,Healthy-105-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,d157644f145498eaf083561b32405b8d,00008c0038ec6182,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-105-img-3.jpg,Healthy-105-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,d48e807d673d5490fb8a0b0c2acd13b3,00a80038e8618060,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-106-img-1.jpg,Healthy-106-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,e62f8bd5098b132eda242c4918b1b9df,006200fcea029402,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-106-img-2.jpg,Healthy-106-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,98a84ddb4d33622370a3e7f46ff881c3,8401fcdc92824002,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-106-img-3.jpg,Healthy-106-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,d2ecfaba7de2c92b4ed5015687dbd054,0054017cfcd28220,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-107-img-1.jpg,Healthy-107-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,6122c87bcc08772c1b1f705ef7ce0ae1,418261ecbc026402,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-107-img-2.jpg,Healthy-107-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,672171336b8417a1d4fb167d60f4a68e,219221e49c8b2010,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-107-img-3.jpg,Healthy-107-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,2e2891fe9ae0ee43a4a6329684b2c8a7,219201ecbc1b2018,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-108-img-1.jpg,Healthy-108-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,0b173d78f589361453ff5d1b877d2e77,b2b2b2b2b0b05829,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-108-img-2.jpg,Healthy-108-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,68c81e6a6712d736751ec8a2c6b8c1e9,b0b2b2b2b0b05859,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-108-img-3.jpg,Healthy-108-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,06a7c8f3b386fe33902a9b833b026d6b,b2b2b2b2b0b1b058,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-109-img-1.jpg,Healthy-109-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,5725cce3491c9b1e2c3dae3ea4a4b7f1,0028402cace0209c,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-109-img-2.jpg,Healthy-109-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,fd625718dedefbbe3879b0259d1b281b,0021402faee06084,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-109-img-3.jpg,Healthy-109-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,109a9f15b5f16ea00f9ce4d7400ce177,280028ace000d000,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-11-img-1.jpg,Healthy-11-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,5b791cf8e84a543fc1bf5337a28034c3,3464e0606460c000,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-11-img-2.jpg,Healthy-11-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,f344a45ab1c7f329072883455b66b3ec,1060e0606460c800,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-11-img-3.jpg,Healthy-11-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,a72e4feff8fd61e579b735c21f8fcaa6,a048c8c8c8c89080,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-110-img-1.jpg,Healthy-110-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,40df3c528887ea4b59c34782f5433a6a,590059d81a005000,False,False,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-110-img-2.jpg,Healthy-110-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,6429e37ec480c7039c9fee76f7e29e54,d000ddd83a005200,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-110-img-3.jpg,Healthy-110-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,89e6a2655b16c1a7592b04024f55c07e,c401dc9c12009200,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-111-img-1.jpg,Healthy-111-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,e47a7c0f3b61e3da1cb8cd873ee1d3c9,000842aeacec6186,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-111-img-2.jpg,Healthy-111-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,4110fec7fa72025f3cfb86ae0b1e1e7b,0429443cbcc900b0,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-111-img-3.jpg,Healthy-111-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,9bde64e0aa2ae5d180da0049e2443c94,000054063cfcc100,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-112-img-1.jpg,Healthy-112-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,980518e5d1be176f26818c7012992fa8,00c4006cfcf10249,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-112-img-2.jpg,Healthy-112-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,c16912fe7998aa2456fb59c8fcb712d9,2800dcf9a1069100,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-112-img-3.jpg,Healthy-112-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,89516c345e2ddaf66768ad11d355458a,00008600f8f16004,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-113-img-1.jpg,Healthy-113-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,01e0201e8cf771ed5a67a4870c811f3f,408896c0f81c801c,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-113-img-2.jpg,Healthy-113-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,61b742f3fb8bfdf63661c2bb15da46e1,4084a0d07c046104,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-113-img-3.jpg,Healthy-113-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,1c252f5c192056aff6954dc7ef6be1a5,20402960f1f80842,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-114-img-1.jpg,Healthy-114-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,8a6d1fe841662c92a6ae5b182a7ec17e,82448386dc798258,False,False,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-114-img-2.jpg,Healthy-114-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,a0f4675b7df4fd230e88e1b228f05b44,22002786fc01c200,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-114-img-3.jpg,Healthy-114-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,3dc5d1e42e1d4c60c4d848529dc49636,82348386fc798258,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-115-img-1.jpg,Healthy-115-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,9061295bc06b83029761fd7399d620cb,c409f8cc8e904a00,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-115-img-2.jpg,Healthy-115-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,c9e1be80619c4868241e732d3f940bf0,188219fce2c38842,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-115-img-3.jpg,Healthy-115-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,4d8971b3200bd70c5d9e0432a68f85dd,0239f8868b904300,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-116-img-1.jpg,Healthy-116-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,84ee79270de6dfc19152bc5c3e3d525d,640178c2e1c46180,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-117-img-1.jpg,Healthy-117-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,7a508021f05eb9e9a7944c6e9f9d2f2a,00310085f03c8138,False,False,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-117-img-2.jpg,Healthy-117-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,4151d111318ec03618536def57f26142,80219a05c7fc1c42,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-117-img-3.jpg,Healthy-117-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,a1e6a4a68868912903b8c5d2674490dc,00110085fc7c8138,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-118-img-1.jpg,Healthy-118-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,f5efa889dee60ba2c13d5d81fae342f9,280338fced00c000,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-118-img-2.jpg,Healthy-118-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,7a6a317fbabbbc89e5210604b827684d,104410b8cc01b001,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-118-img-3.jpg,Healthy-118-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,13be6f85d2bc94ded4d6ef9b0f982c9e,6803b8e86f804100,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-119-img-1.jpg,Healthy-119-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,209cd2f08103b3a2ffcc0ce02ab3ab36,0020a84de9790864,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-119-img-2.jpg,Healthy-119-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,8281117bb40ec897c085313d448c49d4,10195852b2b1b000,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-119-img-3.jpg,Healthy-119-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,c2cd365ebb60cf39e5c554853b6578b8,600862d0d8ce3048,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-12-img-1.jpg,Healthy-12-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,ae4bf6bcba2dd61294d00f4ca28f1b38,00c010c2c6f81862,False,False,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-12-img-2.jpg,Healthy-12-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,e3d25d94045bd32c2cdb996b5a026cd0,002284c2e4394230,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-12-img-3.jpg,Healthy-12-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,2e1d2ab6824ef5c49e250c85f96bf4cc,00421082c6f81942,False,False,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-120-img-1.jpg,Healthy-120-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,e5675252d7f86ccaa54f7f380cef5308,907028c2e4709820,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-120-img-2.jpg,Healthy-120-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,8314b92fa0b6169359ed5b77cb76910b,8842c0b89e831483,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-120-img-3.jpg,Healthy-120-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,e7ead1403a796ba2a97dbc837f8ef11c,6072b2f2b2323030,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-121-img-1.jpg,Healthy-121-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,f9c3bfb136847752257f110f899e5988,74f0b0b2b2b0b25a,False,False,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-121-img-2.jpg,Healthy-121-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,6dcab504600ce8ed4c6a1c97d3990e04,1a2e1c7962c4c040,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-121-img-3.jpg,Healthy-121-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,e7d28fedc879632c59ba629eca0fc99f,418c41eabc00b400,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-122-img-1.jpg,Healthy-122-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,9f35451ebbb471bb9d6eeb6fbfc89259,4832b0e074b85922,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-122-img-2.jpg,Healthy-122-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,49f586071470725b88a45bc1e93d9474,3448b970e2c0e030,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-122-img-3.jpg,Healthy-122-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,d9dc49ea11a36a4357d230b2e55af165,4004e0d0dcce3248,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-123-img-1.jpg,Healthy-123-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,bc4caf38ce48d30c2b0f1276c2096520,00686cadd1799940,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-123-img-2.jpg,Healthy-123-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,a336b839c817a84dc87416bb157f367f,b2b174e4e4e26000,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-123-img-3.jpg,Healthy-123-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,6fc36008f3f4919f8ce1adb95f7e2ad3,9800c2dcde471d48,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-124-img-1.jpg,Healthy-124-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,b2aad5bef1a2d4ddd713c2fa98ab1512,5852b0f16064b25a,False,False,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-124-img-2.jpg,Healthy-124-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,54a7f3c0f875c383fe105a84cb7e3aa0,9064c0c8bc814200,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-124-img-3.jpg,Healthy-124-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,06ccf26264bdf8ffa381eae96ae09789,00e4a2b272b27258,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-125-img-1.jpg,Healthy-125-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,36490a08ccbf83f7d8e3a4c2327c529f,78b0b2707072b200,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-125-img-2.jpg,Healthy-125-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,5ab1aaa525975bdd63accd5cf16ebc2b,70017ff8c8680648,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-125-img-3.jpg,Healthy-125-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,350c690c4e8c66b0b11fceb061b662b2,0864d0d239f97c5c,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-126-img-1.jpg,Healthy-126-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,23445f5384fc28e3a0b9653089662db4,483094d478bc5920,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-126-img-2.jpg,Healthy-126-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,3b3852a93d475f11f78da7e7bd2199c9,344cb870f2e0f200,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-126-img-3.jpg,Healthy-126-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,ceef2c54080afdc90237db9192a0fc93,0862e1e86a3bf1c4,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-127-img-1.jpg,Healthy-127-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,3fbde3ab6c23b411aff0f088bb6fec47,400084c07bbc5c21,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-127-img-2.jpg,Healthy-127-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,4d0d3493c5396b9dfc18210dd855cc4a,b0b2b2727272b018,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-127-img-3.jpg,Healthy-127-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,1233bff38a87e711770261b95df7f422,c004c1c8bc874186,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-128-img-1.jpg,Healthy-128-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,2507b1d26dec85dedf5ac1087948ad92,3020a0e2789c4014,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-128-img-2.jpg,Healthy-128-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,ba5156fded2b92f7aef07c59417ef496,668c71f0c9cc6682,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-128-img-3.jpg,Healthy-128-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,b94197714250d14730afd199b756c4b7,9004c1d8da592d4c,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-129-img-1.jpg,Healthy-129-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,0687289a72632ff471552540fc57c6bd,70a06426f4fc08c4,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-129-img-2.jpg,Healthy-129-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,d204fe42e105d947ba9ff4c008f1267b,2c1871f0c6c1c068,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-129-img-3.jpg,Healthy-129-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,ab8feb66ffff1dfb9cfae9d8a81faeba,508462d8b959bc5a,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-13-img-1.jpg,Healthy-13-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,b7526cb6a716dfd1359f5d4c8ba2e7b4,4de9b2b2b2b06448,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-13-img-2.jpg,Healthy-13-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,29bbe7389694ef52194235fd8204234c,402084e261dc8648,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-13-img-3.jpg,Healthy-13-img-3.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,445227d081beae5dc7a2c301b95f00a7,2d58b2b2b2b26a40,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-130-img-1.jpg,Healthy-130-img-1.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,da0cf836dc14193d5dc748324ee26c7c,b27134d1f93c4c31,False,True,Healthy
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\ShrimpImages\ShrimpImages\Healthy\Healthy-130-img-2.jpg,Healthy-130-img-2.jpg,.jpg,shrimp,Healthy,ShrimpDiseaseBD,True,JPEG,False,82b58d96de83ce478973f12b03ff5481,5252b0f0626460b0,False,True,Healthy
