filepath,relative_path,species,class_name,file_ext,file_size_kb,width,height,aspect_ratio,color_mode
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-1-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-1-img-2.jpg,shrimp,WSSV_BG,.jpg,16.65625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-1-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-1-img-3.jpg,shrimp,WSSV_BG,.jpg,16.6025390625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-10-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-10-img-1.jpg,shrimp,WSSV_BG,.jpg,11.1767578125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-10-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-10-img-2.jpg,shrimp,WSSV_BG,.jpg,11.5947265625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-10-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-10-img-3.jpg,shrimp,WSSV_BG,.jpg,10.65625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-11-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-11-img-1.jpg,shrimp,WSSV_BG,.jpg,11.130859375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-11-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-11-img-2.jpg,shrimp,WSSV_BG,.jpg,10.2861328125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-11-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-11-img-3.jpg,shrimp,WSSV_BG,.jpg,11.341796875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-12-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-12-img-1.jpg,shrimp,WSSV_BG,.jpg,8.5107421875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-12-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-12-img-2.jpg,shrimp,WSSV_BG,.jpg,13.75390625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-12-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-12-img-3.jpg,shrimp,WSSV_BG,.jpg,12.0537109375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-13-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-13-img-1.jpg,shrimp,WSSV_BG,.jpg,13.8056640625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-13-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-13-img-2.jpg,shrimp,WSSV_BG,.jpg,9.06640625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-13-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-13-img-3.jpg,shrimp,WSSV_BG,.jpg,11.068359375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-14-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-14-img-1.jpg,shrimp,WSSV_BG,.jpg,9.1494140625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-14-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-14-img-2.jpg,shrimp,WSSV_BG,.jpg,12.8798828125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-14-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-14-img-3.jpg,shrimp,WSSV_BG,.jpg,10.6923828125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-15-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-15-img-1.jpg,shrimp,WSSV_BG,.jpg,12.064453125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-15-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-15-img-2.jpg,shrimp,WSSV_BG,.jpg,9.021484375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-16-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-16-img-1.jpg,shrimp,WSSV_BG,.jpg,10.939453125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-16-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-16-img-2.jpg,shrimp,WSSV_BG,.jpg,10.8623046875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-16-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-16-img-3.jpg,shrimp,WSSV_BG,.jpg,10.7177734375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-17-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-17-img-1.jpg,shrimp,WSSV_BG,.jpg,7.0703125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-17-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-17-img-2.jpg,shrimp,WSSV_BG,.jpg,8.525390625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-17-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-17-img-3.jpg,shrimp,WSSV_BG,.jpg,8.1689453125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-18-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-18-img-1.jpg,shrimp,WSSV_BG,.jpg,20.9814453125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-18-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-18-img-2.jpg,shrimp,WSSV_BG,.jpg,21.572265625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-18-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-18-img-3.jpg,shrimp,WSSV_BG,.jpg,19.1953125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-19-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-19-img-1.jpg,shrimp,WSSV_BG,.jpg,11.4873046875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-19-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-19-img-2.jpg,shrimp,WSSV_BG,.jpg,11.7041015625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-19-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-19-img-3.jpg,shrimp,WSSV_BG,.jpg,12.076171875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-2-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-2-img-1.jpg,shrimp,WSSV_BG,.jpg,17.4619140625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-2-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-2-img-2.jpg,shrimp,WSSV_BG,.jpg,15.4560546875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-2-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-2-img-3.jpg,shrimp,WSSV_BG,.jpg,15.306640625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-20-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-20-img-1.jpg,shrimp,WSSV_BG,.jpg,12.171875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-20-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-20-img-2.jpg,shrimp,WSSV_BG,.jpg,12.8720703125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-20-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-20-img-3.jpg,shrimp,WSSV_BG,.jpg,10.7626953125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-21-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-21-img-1.jpg,shrimp,WSSV_BG,.jpg,11.12890625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-21-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-21-img-2.jpg,shrimp,WSSV_BG,.jpg,10.7216796875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-22-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-22-img-1.jpg,shrimp,WSSV_BG,.jpg,10.7041015625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-22-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-22-img-2.jpg,shrimp,WSSV_BG,.jpg,9.6982421875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-22-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-22-img-3.jpg,shrimp,WSSV_BG,.jpg,9.6337890625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-23-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-23-img-1.jpg,shrimp,WSSV_BG,.jpg,10.0458984375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-24-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-24-img-1.jpg,shrimp,WSSV_BG,.jpg,9.2978515625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-24-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-24-img-2.jpg,shrimp,WSSV_BG,.jpg,10.1259765625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-24-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-24-img-3.jpg,shrimp,WSSV_BG,.jpg,9.7685546875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-25-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-25-img-1.jpg,shrimp,WSSV_BG,.jpg,11.431640625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-25-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-25-img-2.jpg,shrimp,WSSV_BG,.jpg,12.337890625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-25-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-25-img-3.jpg,shrimp,WSSV_BG,.jpg,9.513671875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-26-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-26-img-1.jpg,shrimp,WSSV_BG,.jpg,12.068359375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-26-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-26-img-2.jpg,shrimp,WSSV_BG,.jpg,10.63671875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-26-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-26-img-3.jpg,shrimp,WSSV_BG,.jpg,10.919921875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-27-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-27-img-1.jpg,shrimp,WSSV_BG,.jpg,10.1142578125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-27-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-27-img-2.jpg,shrimp,WSSV_BG,.jpg,10.134765625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-28-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-28-img-1.jpg,shrimp,WSSV_BG,.jpg,6.443359375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-28-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-28-img-2.jpg,shrimp,WSSV_BG,.jpg,7.2177734375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-28-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-28-img-3.jpg,shrimp,WSSV_BG,.jpg,7.6552734375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-29-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-29-img-1.jpg,shrimp,WSSV_BG,.jpg,10.0361328125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-29-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-29-img-2.jpg,shrimp,WSSV_BG,.jpg,10.2548828125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-29-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-29-img-3.jpg,shrimp,WSSV_BG,.jpg,9.0322265625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-3-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-3-img-1.jpg,shrimp,WSSV_BG,.jpg,21.443359375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-3-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-3-img-2.jpg,shrimp,WSSV_BG,.jpg,19.15234375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-3-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-3-img-3.jpg,shrimp,WSSV_BG,.jpg,19.0732421875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-30-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-30-img-1.jpg,shrimp,WSSV_BG,.jpg,10.7099609375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-30-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-30-img-2.jpg,shrimp,WSSV_BG,.jpg,11.0654296875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-31-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-31-img-1.jpg,shrimp,WSSV_BG,.jpg,8.6142578125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-31-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-31-img-2.jpg,shrimp,WSSV_BG,.jpg,7.265625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-31-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-31-img-3.jpg,shrimp,WSSV_BG,.jpg,9.3720703125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-32-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-32-img-1.jpg,shrimp,WSSV_BG,.jpg,10.6748046875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-32-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-32-img-2.jpg,shrimp,WSSV_BG,.jpg,11.11328125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-32-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-32-img-3.jpg,shrimp,WSSV_BG,.jpg,11.9453125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-33-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-33-img-1.jpg,shrimp,WSSV_BG,.jpg,11.96875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-33-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-33-img-2.jpg,shrimp,WSSV_BG,.jpg,11.7216796875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-33-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-33-img-3.jpg,shrimp,WSSV_BG,.jpg,11.0830078125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-34-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-34-img-1.jpg,shrimp,WSSV_BG,.jpg,7.62890625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-34-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-34-img-2.jpg,shrimp,WSSV_BG,.jpg,8.349609375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-34-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-34-img-3.jpg,shrimp,WSSV_BG,.jpg,7.8994140625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-35-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-35-img-1.jpg,shrimp,WSSV_BG,.jpg,12.9521484375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-35-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-35-img-2.jpg,shrimp,WSSV_BG,.jpg,11.2978515625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-36-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-36-img-1.jpg,shrimp,WSSV_BG,.jpg,10.5458984375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-36-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-36-img-2.jpg,shrimp,WSSV_BG,.jpg,10.3671875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-36-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-36-img-3.jpg,shrimp,WSSV_BG,.jpg,10.7265625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-37-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-37-img-1.jpg,shrimp,WSSV_BG,.jpg,10.787109375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-37-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-37-img-2.jpg,shrimp,WSSV_BG,.jpg,11.1240234375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-37-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-37-img-3.jpg,shrimp,WSSV_BG,.jpg,11.1962890625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-38-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-38-img-1.jpg,shrimp,WSSV_BG,.jpg,6.5888671875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-38-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-38-img-2.jpg,shrimp,WSSV_BG,.jpg,6.6923828125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-38-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-38-img-3.jpg,shrimp,WSSV_BG,.jpg,8.6025390625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-39-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-39-img-1.jpg,shrimp,WSSV_BG,.jpg,8.6533203125,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-39-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-39-img-2.jpg,shrimp,WSSV_BG,.jpg,8.23046875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-4-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-4-img-1.jpg,shrimp,WSSV_BG,.jpg,11.185546875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-4-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-4-img-2.jpg,shrimp,WSSV_BG,.jpg,12.8818359375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-4-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-4-img-3.jpg,shrimp,WSSV_BG,.jpg,12.8271484375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-40-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-40-img-1.jpg,shrimp,WSSV_BG,.jpg,6.2216796875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-40-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-40-img-2.jpg,shrimp,WSSV_BG,.jpg,6.4052734375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-40-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-40-img-3.jpg,shrimp,WSSV_BG,.jpg,6.7060546875,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-41-img-1.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-41-img-1.jpg,shrimp,WSSV_BG,.jpg,9.802734375,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-41-img-2.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-41-img-2.jpg,shrimp,WSSV_BG,.jpg,10.69140625,256,256,1.0,RGB
C:\Users\Asus\PycharmProjects\499_v1\datasets\shrimp\Augmented_shrimp\WSSV_BG\WSSV_BG-41-img-3.jpg,Augmented_shrimp\WSSV_BG\WSSV_BG-41-img-3.jpg,shrimp,WSSV_BG,.jpg,10.4677734375,256,256,1.0,RGB
